"","SCALERANK","NATSCALE","LABELRANK","FEATURECLA","NAME","NAMEPAR","NAMEALT","NAMEASCII","ADM0CAP","CAPIN","WORLDCITY","MEGACITY","SOV0NAME","SOV_A3","ADM0NAME","ADM0_A3","ADM1NAME","ISO_A2","NOTE","LATITUDE","LONGITUDE","POP_MAX","POP_MIN","POP_OTHER","RANK_MAX","RANK_MIN","MEGANAME","LS_NAME","MAX_POP10","MAX_POP20","MAX_POP50","MAX_POP300","MAX_POP310","MAX_NATSCA","MIN_AREAKM","MAX_AREAKM","MIN_AREAMI","MAX_AREAMI","MIN_PERKM","MAX_PERKM","MIN_PERMI","MAX_PERMI","MIN_BBXMIN","MAX_BBXMIN","MIN_BBXMAX","MAX_BBXMAX","MIN_BBYMIN","MAX_BBYMIN","MIN_BBYMAX","MAX_BBYMAX","MEAN_BBXC","MEAN_BBYC","TIMEZONE","UN_FID","POP1950","POP1955","POP1960","POP1965","POP1970","POP1975","POP1980","POP1985","POP1990","POP1995","POP2000","POP2005","POP2010","POP2015","POP2020","POP2025","POP2050","MIN_ZOOM","WIKIDATAID","WOF_ID","CAPALT","NAME_EN","NAME_DE","NAME_ES","NAME_FR","NAME_PT","NAME_RU","NAME_ZH","LABEL","NAME_AR","NAME_BN","NAME_EL","NAME_HI","NAME_HU","NAME_ID","NAME_IT","NAME_JA","NAME_KO","NAME_NL","NAME_PL","NAME_SV","NAME_TR","NAME_VI","NE_ID"
"49",10,1,5,"Admin-1 capital","Bilecik",,,"Bilecik",0,,0,0,"Turkey","TUR","Turkey","TUR","Bilecik","TR",,40.149999,29.9829966,40285,40285,0,7,7,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Europe/Istanbul",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,"Q208006",890460457,0,"Bilecik","Bilecik","Bilecik","Bilecik","Bilecik","Биледжик","比萊吉克",,,,,,,,,,,,,,,,1159113409
"50",10,1,5,"Admin-1 capital","Sakarya",,,"Sakarya",0,,0,0,"Turkey","TUR","Turkey","TUR","Sakarya","TR",,40.7666611,30.4000025,286787,286787,0,10,10,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Europe/Istanbul",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,"Q175323",101912667,0,"Adapazarı","Adapazarı","Adapazarı","Adapazarı","Adapazarı","Адапазары","阿达帕扎勒",,,,,,,,,,,,,,,,1159113425
"51",10,1,5,"Admin-1 capital","Kastamonu",,,"Kastamonu",0,,0,0,"Turkey","TUR","Turkey","TUR","Kastamonu","TR",,41.3890022,33.7830035,70402,70402,0,8,8,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Europe/Istanbul",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,"Q155915",101911031,0,"Kastamonu","Kastamonu","Kastamonu","Kastamonu","Kastamonu","Кастамону","卡斯塔莫努",,,,,,,,,,,,,,,,1159113441
"52",10,1,5,"Admin-1 capital","Burdur",,,"Burdur",0,,0,0,"Turkey","TUR","Turkey","TUR","Burdur","TR",,37.7166601,30.2833355,66158,66158,0,8,8,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Europe/Istanbul",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,"Q211811",101911261,0,"Burdur","Burdur","Burdur","Burdur","Burdur","Бурдур","巴爾杜爾",,,,,,,,,,,,,,,,1159113457
"53",10,1,5,"Admin-1 capital","Kırşehir",,,"Kirsehir",0,,0,0,"Turkey","TUR","Turkey","TUR","Kirsehir","TR",,39.1419992,34.1710026,94336,94336,0,8,8,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Europe/Istanbul",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,"Q208005",101911227,0,"Kırşehir","Kırşehir","Kırşehir","Kırşehir","Kırşehir","Кыршехир","克爾謝希爾",,,,,,,,,,,,,,,,1159113471
"54",10,1,5,"Admin-1 capital","Nevşehir",,,"Nevsehir",0,,0,0,"Turkey","TUR","Turkey","TUR","Nevsehir","TR",,38.624004,34.7239985,75527,75527,0,8,8,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Europe/Istanbul",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,"Q206879",101911219,0,"Nevşehir","Nevşehir","Nevşehir","Nevşehir","Nevşehir","Невшехир","內夫謝希爾",,,,,,,,,,,,,,,,1159113485
"55",10,1,5,"Admin-1 capital","Antakya",,"Antioch","Antakya",0,,0,0,"Turkey","TUR","Turkey","TUR","Hatay","TR",,36.2333341,36.1166766,154803,154803,0,9,9,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Europe/Istanbul",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,"Q80561",101911267,0,"Antioch","Antiochia am Orontes","Antioquía del Orontes","Antioche","Antioquia","Антиохия","安条克",,,,,,,,,,,,,,,,1159113499
"56",10,1,5,"Admin-1 capital","Giresun",,,"Giresun",0,,0,0,"Turkey","TUR","Turkey","TUR","Giresun","TR",,40.9130011,38.3900045,98864,98864,0,8,8,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Europe/Istanbul",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,"Q201095",101911103,0,"Giresun","Giresun","Giresun","Giresun","Giresun","Гиресун","吉雷松",,,,,,,,,,,,,,,,1159113515
"57",10,1,5,"Admin-1 capital","Sinop",,,"Sinop",0,,0,0,"Turkey","TUR","Turkey","TUR","Sinop","TR",,42.022998,35.1530015,34834,34834,0,7,7,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Europe/Istanbul",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.1,"Q599416",101910983,0,"Sinop","Sinop","Sinope","Sinop","Sinop (Turquia)","Синоп","锡诺普",,,,,,,,,,,,,,,,1159113529
"58",10,1,5,"Admin-1 capital","Tokat",,,"Tokat",0,,0,0,"Turkey","TUR","Turkey","TUR","Tokat","TR",,40.3059962,36.5630045,129702,129702,0,9,9,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Europe/Istanbul",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,"Q183651",101910999,0,"Tokat","Tokat","Tokat","Tokat","Tokat","Токат","托卡特",,,,,,,,,,,,,,,,1159113547
"59",10,1,5,"Admin-1 capital","Artvin",,"Coruh","Artvin",0,,0,0,"Turkey","TUR","Turkey","TUR","Artvin","TR",,41.1830011,41.8179965,32272,23527,0,7,7,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,"Q193445",1141906015,0,"Artvin","Artvin","Artvin","Artvin","Artvin","Артвин","阿爾特溫",,,,,,,,,,,,,,,,1159113561
"60",10,1,5,"Admin-1 capital","Bingöl",,,"Bingol",0,,0,0,"Turkey","TUR","Turkey","TUR","Bingöl","TR",,38.885004,40.4980026,80568,80568,0,8,8,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Europe/Istanbul",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,"Q208472",890464013,0,"Bingöl","Bingöl","Bingöl","Bingöl","Bingöl","Бингёль","賓格爾",,,,,,,,,,,,,,,,1159113575
"61",10,1,5,"Admin-1 capital","Bitlis",,,"Bitlis",0,,0,0,"Turkey","TUR","Turkey","TUR","Bitlis","TR",,38.3940001,42.1229976,62811,43109,0,8,7,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Europe/Istanbul",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,"Q83531",890460223,0,"Bitlis","Bitlis","Bitlis","Bitlis","Bitlis","Битлис","比特利斯",,,,,,,,,,,,,,,,1159113589
"62",10,1,5,"Admin-1 capital","Kalangala",,,"Kalangala",0,,0,0,"Uganda","UGA","Uganda","UGA","Kalangala","UG",,-0.3088889,32.225,5200,5200,0,5,5,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Africa/Kampala",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,"Q742655",421201475,0,"Kalangala","Kalangala",,"Kalangala",,,,,,,,,,,,,,,,,,,1159113605
"63",10,1,5,"Admin-1 capital","Çankırı",,,"Cankiri",0,,0,0,"Turkey","TUR","Turkey","TUR","Çankiri","TR",,40.607001,33.6210036,71379,71379,0,8,8,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Europe/Istanbul",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,"Q209925",101912689,0,"Çankırı","Çankırı","Çankırı","Çankırı","Çankırı","Чанкыры","昌克勒",,,,,,,,,,,,,,,,1159113633
"64",10,1,5,"Admin-1 capital","Niğde",,,"Nigde",0,,0,0,"Turkey","TUR","Turkey","TUR","Nigde","TR",,37.9760041,34.6940016,91039,91039,0,8,8,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Europe/Istanbul",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,"Q194146",101911223,0,"Niğde","Niğde","Niğde","Niğde","Niğde","Нигде","尼代",,,,,,,,,,,,,,,,1159113643
"65",10,1,5,"Admin-1 capital","Yozgat",,,"Yozgat",0,,0,0,"Turkey","TUR","Turkey","TUR","Yozgat","TR",,39.8179981,34.8149975,87881,87881,0,8,8,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Europe/Istanbul",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,"Q210292",101911235,0,"Yozgat","Yozgat","Yozgat","Yozgat","Yozgat","Йозгат","約茲加特",,,,,,,,,,,,,,,,1159113661
"66",10,1,5,"Admin-1 capital","Gümüşhane",,,"Gumushane",0,,0,0,"Turkey","TUR","Turkey","TUR","Gümüshane","TR",,40.4640001,39.4839996,32250,32250,0,7,7,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Europe/Istanbul",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,"Q214303",101912779,0,"Gümüşhane","Gümüşhane","Gümüşhane","Gümüşhane","Gümüşhane","Гюмюшхане","居米什哈內",,,,,,,,,,,,,,,,1159113677
"67",10,1,5,"Admin-1 capital","Siirt",,,"Siirt",0,,0,0,"Turkey","TUR","Turkey","TUR","Siirt","TR",,37.9440001,41.9329986,114034,114034,0,9,9,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Europe/Istanbul",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,"Q185084",890463787,0,"Siirt","Siirt","Siirt","Siirt","Siirt","Сиирт","錫爾特",,,,,,,,,,,,,,,,1159113695
"68",10,1,5,"Admin-1 capital","Tunceli",,,"Tunceli",0,,0,0,"Turkey","TUR","Turkey","TUR","Tunceli","TR",,39.1167,39.5333015,29062,29062,0,7,7,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Europe/Istanbul",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,"Q202195",101911213,0,"Tunceli","Tunceli","Tunceli","Tunceli","Tunceli","Тунджели","通傑利",,,,,,,,,,,,,,,,1159113711
"69",10,1,5,"Admin-1 capital","Kumi",,,"Kumi",0,,0,0,"Uganda","UGA","Uganda","UGA","Kumi","UG",,1.4608333,33.9361111,13000,13000,0,6,6,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Africa/Kampala",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,"Q6273034",421170767,0,"Kumi Town","Kumi",,,,,,,,,,,,,,,,,,,,,1159113727
"70",10,1,5,"Admin-1 capital","Kaberamaido",,,"Kaberamaido",0,,0,0,"Uganda","UGA","Uganda","UGA","Kaberamaido","UG",,1.7388889,33.1594444,3400,3400,0,4,4,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Africa/Kampala",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,"Q2692015",1141906017,0,"Kaberamaido",,,"Kaberamaido",,,,,,,,,,,,,,,,,,,1159113745
"71",10,1,5,"Admin-1 capital","Kayunga",,,"Kayunga",0,,0,0,"Uganda","UGA","Uganda","UGA","Kayunga","UG",,0.7025,32.8886111,21704,21704,0,7,7,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Africa/Kampala",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,"Q995221",890442037,0,"Kayunga","Kayunga",,"Kayunga","Kayunga",,,,,,,,,,,,,,,,,,1159113757
"72",10,1,5,"Admin-1 capital","Iganga",,,"Iganga",0,,0,0,"Uganda","UGA","Uganda","UGA","Iganga","UG",,0.6091667,33.4686111,45024,45024,0,7,7,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Africa/Kampala",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,"Q1657091",421201991,0,"Iganga","Iganga","Iganga","Iganga","Iganga","Иганга",,,,,,,,,,,,,,,,,1159113777
"73",10,1,5,"Admin-1 capital","Kamuli",,,"Kamuli",0,,0,0,"Uganda","UGA","Uganda","UGA","Kamuli","UG",,0.9472222,33.1197222,12764,12764,0,6,6,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Africa/Kampala",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,"Q3088116",890454079,0,"Kamuli",,,"Kamuli","Kamuli","Камули",,,,,,,,,,,,,,,,,1159113795
"74",10,1,5,"Admin-1 capital","Pallisa",,,"Pallisa",0,,0,0,"Uganda","UGA","Uganda","UGA","Pallisa","UG",,1.145,33.7094444,30745,30745,0,7,7,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Africa/Kampala",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,"Q2297538",421179949,0,"Pallisa",,,"Pallisa","Pallisa",,,,,,,,,,,,,,,,,,1159113815
"75",10,1,5,"Admin-1 capital","Mpigi",,,"Mpigi",0,,0,0,"Uganda","UGA","Uganda","UGA","Mpigi","UG",,0.225,32.3136111,11082,11082,0,6,6,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Africa/Kampala",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,"Q933338",890449923,0,"Mpigi",,"Mpigi","Mpigi","Mpigi","Мпиги",,,,,,,,,,,,,,,,,1159113835
"76",10,1,5,"Admin-1 capital","Adjumani",,,"Adjumani",0,,0,0,"Uganda","UGA","Uganda","UGA","Adjumani","UG",,3.3613889,31.8097222,34700,34700,0,7,7,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Africa/Kampala",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,"Q3499673",890454723,0,"Adjumani",,"Adjumani","Adjumani","Adjumani",,,,,,,,,,,,,,,,,,1159113855
"77",10,1,5,"Admin-1 capital","Nebbi",,,"Nebbi",0,,0,0,"Uganda","UGA","Uganda","UGA","Nebbi","UG",,2.4758333,31.1025,30354,30354,0,7,7,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Africa/Kampala",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,"Q2174978",1141906019,0,"Nebbi",,,"Nebbi","Nebbi","Небби",,,,,,,,,,,,,,,,,1159113869
"78",10,1,5,"Admin-1 capital","Kiboga",,,"Kiboga",0,,0,0,"Uganda","UGA","Uganda","UGA","Kiboga","UG",,0.9161111,31.7741667,14512,14512,0,6,6,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Africa/Kampala",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,"Q1810614",421176905,0,"Kiboga",,,,,,,,,,,,,,,,,,,,,,1159113887
"79",10,1,5,"Admin-1 capital","Nakasongola",,,"Nakasongola",0,,0,0,"Uganda","UGA","Uganda","UGA","Nakasongola","UG",,1.3088889,32.4563889,6921,6921,0,5,5,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Africa/Kampala",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,"Q3530559",1141906021,0,"Nakasongola",,,,"Nakasongola","Накасонгола",,,,,,,,,,,,,,,,,1159113905
"80",10,1,5,"Admin-1 region capital","Bombo",,,"Bombo",0,,0,0,"Uganda","UGA","Uganda","UGA","Bamunanika","UG",,0.5832991,32.5332995,75000,21000,0,8,7,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,"Q4940747",1141906025,0,"Bombo",,,,"Bombo",,,,,,,,,,,,,,,,,,1159113923
"81",10,1,5,"Admin-1 capital","Masindi",,,"Masindi",0,,0,0,"Uganda","UGA","Uganda","UGA","Masindi","UG",,1.6744444,31.715,31486,31486,0,7,7,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Africa/Kampala",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,"Q1907120",890440475,0,"Masindi","Masindi","Masindi","Masindi","Masindi","Масинди",,,,,,,,,,,,,,,,,1159113945
"82",10,1,5,"Admin-1 region capital","Fort Portal",,,"Fort Portal",0,,0,0,"Uganda","UGA","Uganda","UGA","Kabarole","UG",,0.6710041,30.2750016,42670,42670,0,7,7,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Africa/Kampala",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,"Q500107",421174009,0,"Fort Portal","Fort Portal","Fort Portal","Fort Portal","Fort Portal","Форт-Портал","波特爾堡",,,,,,,,,,,,,,,,1159113959
"83",10,1,5,"Admin-1 capital","Kibale",,,"Kibale",0,,0,0,"Uganda","UGA","Uganda","UGA","Kibale","UG",,0.8,31.0666667,5200,5200,0,5,5,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Africa/Kampala",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,"Q2789444",421202527,0,"Kibaale","Kibaale",,"Kibaale",,"Кибале",,,,,,,,,,,,,,,,,1159113985
"84",10,1,5,"Admin-1 capital","Sironko",,,"Sironko",0,,0,0,"Uganda","UGA","Uganda","UGA","Budadiri","UG",,1.25,34.3,14100,14100,0,6,6,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Africa/Kampala",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,"Q2252605",1141906027,0,"Sironko",,,"Sironko","Sironko",,"錫龍科",,,,,,,,,,,,,,,,1159114003
"85",10,1,5,"Admin-1 capital","Busia",,,"Busia",0,,0,0,"Uganda","UGA","Uganda","UGA","Busia","UG",,0.4544444,34.0758333,47100,47100,0,7,7,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Africa/Kampala",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,"Q1111957",890454081,0,"Busia","Busia",,"Busia","Busia","Бусиа","布西亞",,,,,,,,,,,,,,,,1159114009
"86",10,1,5,"Admin-1 capital","Katakwi",,,"Katakwi",0,,0,0,"Uganda","UGA","Uganda","UGA","Usuk","UG",,1.8911111,33.9661111,8400,8400,0,5,5,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Africa/Kampala",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,"Q2544864",1141906029,0,"Katakwi",,,,,,,,,,,,,,,,,,,,,,1159114039
"87",10,1,6,"Admin-1 capital","Veszprém",,,"Veszprem",0,,0,0,"Hungary","HUN","Hungary","HUN","Veszprém","HU",,47.0909971,17.9109996,62023,62023,0,8,8,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Europe/Budapest",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,"Q146317",101751693,0,"Veszprém","Veszprém","Veszprém","Veszprém","Veszprém","Веспрем","維斯普雷姆",,,,,,,,,,,,,,,,1159114055
"88",10,1,6,"Admin-1 capital","Zalaegerszeg",,,"Zalaegerszeg",0,,0,0,"Hungary","HUN","Hungary","HUN","Zala","HU",,46.844001,16.8399996,61898,61898,0,8,8,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Europe/Budapest",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,"Q60037",101751673,0,"Zalaegerszeg","Zalaegerszeg","Zalaegerszeg","Zalaegerszeg","Zalaegerszeg","Залаэгерсег","佐洛埃格塞格",,,,,,,,,,,,,,,,1159114075
"89",10,1,6,"Admin-1 capital","Tatabánya",,,"Tatabanya",0,,0,0,"Hungary","HUN","Hungary","HUN","Komárom-Esztergom","HU",,47.5499972,18.4329996,70541,70541,0,8,8,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Europe/Budapest",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,"Q187821",101751707,0,"Tatabánya","Tatabánya","Tatabánya","Tatabánya","Tatabánya","Татабанья","陶陶巴尼奧",,,,,,,,,,,,,,,,1159114091
"90",10,1,6,"Admin-1 capital","Szekszárd",,,"Szekszard",0,,0,0,"Hungary","HUN","Hungary","HUN","Tolna","HU",,46.3439971,18.7129986,34174,34174,0,7,7,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Europe/Budapest",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,"Q189761",101790295,0,"Szekszárd","Szekszárd","Szekszárd","Szekszárd","Szekszárd","Сексард","塞克薩德",,,,,,,,,,,,,,,,1159114109
"91",10,1,6,"Admin-1 capital","Salgótarján",,,"Salgotarjan",0,,0,0,"Hungary","HUN","Hungary","HUN","Nógrád","HU",,48.1050001,19.8260016,39640,39640,0,7,7,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Europe/Budapest",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,"Q189769",101783501,0,"Salgótarján","Salgótarján","Salgótarján","Salgótarján","Salgótarján","Шальготарьян","紹爾戈陶爾揚",,,,,,,,,,,,,,,,1159114123
"92",10,1,6,"Admin-1 capital","Békéscsaba",,,"Bekescsaba",0,,0,0,"Hungary","HUN","Hungary","HUN","Békés","HU",,46.6720021,21.1010046,65206,65206,0,8,8,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Europe/Budapest",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,"Q178878",101751697,0,"Békéscsaba","Békéscsaba","Békéscsaba","Békéscsaba","Békéscsaba","Бекешчаба","貝凱什喬包",,,,,,,,,,,,,,,,1159114145
"93",10,1,6,"Admin-1 capital","Eger",,,"Eger",0,,0,0,"Hungary","HUN","Hungary","HUN","Heves","HU",,47.8950031,20.3830026,56647,56647,0,8,8,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Europe/Budapest",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.7,"Q167109",101751719,0,"Eger","Eger","Eger","Eger","Eger","Эгер","埃格爾",,,,,,,,,,,,,,,,1159114165
"94",10,1,5,"Admin-1 capital","Ntungamo",,,"Ntungamo",0,,0,0,"Uganda","UGA","Uganda","UGA","Ntungamo","UG",,-0.8794444,30.2641667,16400,16400,0,6,6,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Africa/Kampala",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,"Q938145",890442029,0,"Ntungamo","Ntungamo",,"Ntungamo","Ntungamo",,,,,,,,,,,,,,,,,,1159114181
"95",10,1,5,"Admin-1 capital","Kisoro",,,"Kisoro",0,,0,0,"Uganda","UGA","Uganda","UGA","Kisoro","UG",,-1.3538889,29.6983333,12900,12900,0,6,6,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Africa/Kampala",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,"Q525954",421173923,0,"Kisoro","Kisoro","Kisoro","Kisoro","Kisoro","Кисоро",,,,,,,,,,,,,,,,,1159114209
"96",10,1,0,"Admin-1 capital","Gikongoro",,,"Gikongoro",0,,0,0,"Rwanda","RWA","Rwanda","RWA","Southern","RW",,-2.4832979,29.5667016,15000,15000,0,6,6,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Africa/Kigali",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,"Q1377368",1141906031,0,"Gikongoro",,,"Gikongoro","Gikongoro","Гиконгоро","吉孔戈羅",,,,,,,,,,,,,,,,1159114227
"97",10,1,0,"Admin-1 capital","Kibuye",,,"Kibuye",0,,0,0,"Rwanda","RWA","Rwanda","RWA","Western","RW",,-2.050002,29.3499996,48024,48024,0,7,7,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Africa/Kigali",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,"Q617032",890440343,0,"Kibuye","Kibuye","Kibuye","Kibuye","Kibuye","Кибуе","基布耶",,,,,,,,,,,,,,,,1159114229
"98",10,1,0,"Admin-1 capital","Kibungo",,,"Kibungo",0,,0,0,"Rwanda","RWA","Rwanda","RWA","Eastern","RW",,-2.1666959,30.5333016,46240,46240,0,7,7,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Africa/Kigali",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,"Q992776",890433259,0,"Kibungo","Kibungo",,"Kibungo","Kibungo","Кибунго",,,,,,,,,,,,,,,,,1159114247
